법정동코드,법정동명,폐지여부,시도명,시군구명,읍면동명
4825036000,경상남도 김해시 상동면,존재,경상남도,김해시,상동면
4825037000,경상남도 김해시 대동면,존재,경상남도,김해시,대동면
4827010100,경상남도 밀양시 내일동,존재,경상남도,밀양시,내일동
4827010200,경상남도 밀양시 내이동,존재,경상남도,밀양시,내이동
4827010300,경상남도 밀양시 교동,존재,경상남도,밀양시,교동
4827010400,경상남도 밀양시 삼문동,존재,경상남도,밀양시,삼문동
4827010500,경상남도 밀양시 남포동,존재,경상남도,밀양시,남포동
4827010600,경상남도 밀양시 용평동,존재,경상남도,밀양시,용평동
4827010700,경상남도 밀양시 활성동,존재,경상남도,밀양시,활성동
4827010800,경상남도 밀양시 가곡동,존재,경상남도,밀양시,가곡동
4827025000,경상남도 밀양시 삼랑진읍,존재,경상남도,밀양시,삼랑진읍
4827025300,경상남도 밀양시 하남읍,존재,경상남도,밀양시,하남읍
4827031000,경상남도 밀양시 부북면,존재,경상남도,밀양시,부북면
4827032000,경상남도 밀양시 상동면,존재,경상남도,밀양시,상동면
4827033000,경상남도 밀양시 산외면,존재,경상남도,밀양시,산외면
4827034000,경상남도 밀양시 산내면,존재,경상남도,밀양시,산내면
4827035000,경상남도 밀양시 단장면,존재,경상남도,밀양시,단장면
4827036000,경상남도 밀양시 상남면,존재,경상남도,밀양시,상남면
4827037000,경상남도 밀양시 초동면,존재,경상남도,밀양시,초동면
4827038000,경상남도 밀양시 무안면,존재,경상남도,밀양시,무안면
4827039000,경상남도 밀양시 청도면,존재,경상남도,밀양시,청도면
4831010100,경상남도 거제시 능포동,존재,경상남도,거제시,능포동
4831010200,경상남도 거제시 장승포동,존재,경상남도,거제시,장승포동
4831010300,경상남도 거제시 두모동,존재,경상남도,거제시,두모동
4831010400,경상남도 거제시 아양동,존재,경상남도,거제시,아양동
4831010500,경상남도 거제시 아주동,존재,경상남도,거제시,아주동
4831010600,경상남도 거제시 옥포동,존재,경상남도,거제시,옥포동
4831010700,경상남도 거제시 덕포동,존재,경상남도,거제시,덕포동
4831010800,경상남도 거제시 장평동,존재,경상남도,거제시,장평동
4831010900,경상남도 거제시 고현동,존재,경상남도,거제시,고현동
4831011000,경상남도 거제시 상동동,존재,경상남도,거제시,상동동
4831011100,경상남도 거제시 문동동,존재,경상남도,거제시,문동동
4831011200,경상남도 거제시 삼거동,존재,경상남도,거제시,삼거동
4831011300,경상남도 거제시 양정동,존재,경상남도,거제시,양정동
4831011400,경상남도 거제시 수월동,존재,경상남도,거제시,수월동
4831031000,경상남도 거제시 일운면,존재,경상남도,거제시,일운면
4831032000,경상남도 거제시 동부면,존재,경상남도,거제시,동부면
4831033000,경상남도 거제시 남부면,존재,경상남도,거제시,남부면
4831034000,경상남도 거제시 거제면,존재,경상남도,거제시,거제면
4831035000,경상남도 거제시 둔덕면,존재,경상남도,거제시,둔덕면
4831036000,경상남도 거제시 사등면,존재,경상남도,거제시,사등면
4831037000,경상남도 거제시 연초면,존재,경상남도,거제시,연초면
4831038000,경상남도 거제시 하청면,존재,경상남도,거제시,하청면
4831039000,경상남도 거제시 장목면,존재,경상남도,거제시,장목면
4833010100,경상남도 양산시 다방동,존재,경상남도,양산시,다방동
4833010200,경상남도 양산시 남부동,존재,경상남도,양산시,남부동
4833010300,경상남도 양산시 중부동,존재,경상남도,양산시,중부동
4833010400,경상남도 양산시 북부동,존재,경상남도,양산시,북부동
4833010500,경상남도 양산시 명곡동,존재,경상남도,양산시,명곡동
4833010600,경상남도 양산시 신기동,존재,경상남도,양산시,신기동
4833010700,경상남도 양산시 북정동,존재,경상남도,양산시,북정동
4833010800,경상남도 양산시 산막동,존재,경상남도,양산시,산막동
4833010900,경상남도 양산시 호계동,존재,경상남도,양산시,호계동
4833011000,경상남도 양산시 교동,존재,경상남도,양산시,교동
4833011100,경상남도 양산시 유산동,존재,경상남도,양산시,유산동
4833011200,경상남도 양산시 어곡동,존재,경상남도,양산시,어곡동
4833011300,경상남도 양산시 용당동,존재,경상남도,양산시,용당동
4833011400,경상남도 양산시 삼호동,존재,경상남도,양산시,삼호동
4833011500,경상남도 양산시 명동,존재,경상남도,양산시,명동
4833011600,경상남도 양산시 주남동,존재,경상남도,양산시,주남동
4833011700,경상남도 양산시 소주동,존재,경상남도,양산시,소주동
4833011800,경상남도 양산시 주진동,존재,경상남도,양산시,주진동
4833011900,경상남도 양산시 평산동,존재,경상남도,양산시,평산동
4833012000,경상남도 양산시 덕계동,존재,경상남도,양산시,덕계동
4833012100,경상남도 양산시 매곡동,존재,경상남도,양산시,매곡동
4833025300,경상남도 양산시 물금읍,존재,경상남도,양산시,물금읍
4833031000,경상남도 양산시 동면,존재,경상남도,양산시,동면
4833032000,경상남도 양산시 원동면,존재,경상남도,양산시,원동면
4833033000,경상남도 양산시 상북면,존재,경상남도,양산시,상북면
4833034000,경상남도 양산시 하북면,존재,경상남도,양산시,하북면
4872025000,경상남도 의령군 의령읍,존재,경상남도,의령군,의령읍
4872031000,경상남도 의령군 가례면,존재,경상남도,의령군,가례면
4872032000,경상남도 의령군 칠곡면,존재,경상남도,의령군,칠곡면
4872033000,경상남도 의령군 대의면,존재,경상남도,의령군,대의면
4872034000,경상남도 의령군 화정면,존재,경상남도,의령군,화정면
4872035000,경상남도 의령군 용덕면,존재,경상남도,의령군,용덕면
4872036000,경상남도 의령군 정곡면,존재,경상남도,의령군,정곡면
4872037000,경상남도 의령군 지정면,존재,경상남도,의령군,지정면
4872038000,경상남도 의령군 낙서면,존재,경상남도,의령군,낙서면
4872039000,경상남도 의령군 부림면,존재,경상남도,의령군,부림면
4872040000,경상남도 의령군 봉수면,존재,경상남도,의령군,봉수면
4872041500,경상남도 의령군 궁류면,존재,경상남도,의령군,궁류면
4872042000,경상남도 의령군 유곡면,존재,경상남도,의령군,유곡면
4873025000,경상남도 함안군 가야읍,존재,경상남도,함안군,가야읍
4873025300,경상남도 함안군 칠원읍,존재,경상남도,함안군,칠원읍
4873031000,경상남도 함안군 함안면,존재,경상남도,함안군,함안면
4873032000,경상남도 함안군 군북면,존재,경상남도,함안군,군북면
4873033000,경상남도 함안군 법수면,존재,경상남도,함안군,법수면
4873034000,경상남도 함안군 대산면,존재,경상남도,함안군,대산면
4873035000,경상남도 함안군 칠서면,존재,경상남도,함안군,칠서면
4873036000,경상남도 함안군 칠북면,존재,경상남도,함안군,칠북면
4873038000,경상남도 함안군 산인면,존재,경상남도,함안군,산인면
4873039000,경상남도 함안군 여항면,존재,경상남도,함안군,여항면
4874025000,경상남도 창녕군 창녕읍,존재,경상남도,창녕군,창녕읍
4874025300,경상남도 창녕군 남지읍,존재,경상남도,창녕군,남지읍
4874031000,경상남도 창녕군 고암면,존재,경상남도,창녕군,고암면
4874032000,경상남도 창녕군 성산면,존재,경상남도,창녕군,성산면
4874033000,경상남도 창녕군 대합면,존재,경상남도,창녕군,대합면
4874034000,경상남도 창녕군 이방면,존재,경상남도,창녕군,이방면
4874035000,경상남도 창녕군 유어면,존재,경상남도,창녕군,유어면
4874036000,경상남도 창녕군 대지면,존재,경상남도,창녕군,대지면
4874037000,경상남도 창녕군 계성면,존재,경상남도,창녕군,계성면
4874038000,경상남도 창녕군 영산면,존재,경상남도,창녕군,영산면
4874039000,경상남도 창녕군 장마면,존재,경상남도,창녕군,장마면
4874040000,경상남도 창녕군 도천면,존재,경상남도,창녕군,도천면
4874041000,경상남도 창녕군 길곡면,존재,경상남도,창녕군,길곡면
4874042000,경상남도 창녕군 부곡면,존재,경상남도,창녕군,부곡면
4882025000,경상남도 고성군 고성읍,존재,경상남도,고성군,고성읍
4882031000,경상남도 고성군 삼산면,존재,경상남도,고성군,삼산면
4882032000,경상남도 고성군 하일면,존재,경상남도,고성군,하일면
4882033000,경상남도 고성군 하이면,존재,경상남도,고성군,하이면
4882034000,경상남도 고성군 상리면,존재,경상남도,고성군,상리면
4882035000,경상남도 고성군 대가면,존재,경상남도,고성군,대가면
4882036000,경상남도 고성군 영현면,존재,경상남도,고성군,영현면
4882037000,경상남도 고성군 영오면,존재,경상남도,고성군,영오면
4882038000,경상남도 고성군 개천면,존재,경상남도,고성군,개천면
4882039000,경상남도 고성군 구만면,존재,경상남도,고성군,구만면
4882040000,경상남도 고성군 회화면,존재,경상남도,고성군,회화면
4882041000,경상남도 고성군 마암면,존재,경상남도,고성군,마암면
4882042000,경상남도 고성군 동해면,존재,경상남도,고성군,동해면
4882043000,경상남도 고성군 거류면,존재,경상남도,고성군,거류면
4884025000,경상남도 남해군 남해읍,존재,경상남도,남해군,남해읍
4884031000,경상남도 남해군 이동면,존재,경상남도,남해군,이동면
4884032000,경상남도 남해군 상주면,존재,경상남도,남해군,상주면
4884033000,경상남도 남해군 삼동면,존재,경상남도,남해군,삼동면
4884034000,경상남도 남해군 미조면,존재,경상남도,남해군,미조면
4884035000,경상남도 남해군 남면,존재,경상남도,남해군,남면
4884036000,경상남도 남해군 서면,존재,경상남도,남해군,서면
4884037000,경상남도 남해군 고현면,존재,경상남도,남해군,고현면
4884038000,경상남도 남해군 설천면,존재,경상남도,남해군,설천면
4884039000,경상남도 남해군 창선면,존재,경상남도,남해군,창선면
4885025000,경상남도 하동군 하동읍,존재,경상남도,하동군,하동읍
4885031000,경상남도 하동군 화개면,존재,경상남도,하동군,화개면
4885032000,경상남도 하동군 악양면,존재,경상남도,하동군,악양면
4885033000,경상남도 하동군 적량면,존재,경상남도,하동군,적량면
4885034000,경상남도 하동군 횡천면,존재,경상남도,하동군,횡천면
4885035000,경상남도 하동군 고전면,존재,경상남도,하동군,고전면
4885036000,경상남도 하동군 금남면,존재,경상남도,하동군,금남면
4885037000,경상남도 하동군 진교면,존재,경상남도,하동군,진교면
4885038000,경상남도 하동군 양보면,존재,경상남도,하동군,양보면
4885039000,경상남도 하동군 북천면,존재,경상남도,하동군,북천면
4885040000,경상남도 하동군 청암면,존재,경상남도,하동군,청암면
4885041000,경상남도 하동군 옥종면,존재,경상남도,하동군,옥종면
4885042000,경상남도 하동군 금성면,존재,경상남도,하동군,금성면
4886025000,경상남도 산청군 산청읍,존재,경상남도,산청군,산청읍
4886031000,경상남도 산청군 차황면,존재,경상남도,산청군,차황면
4886032000,경상남도 산청군 오부면,존재,경상남도,산청군,오부면
4886033000,경상남도 산청군 생초면,존재,경상남도,산청군,생초면
4886034000,경상남도 산청군 금서면,존재,경상남도,산청군,금서면
4886035000,경상남도 산청군 삼장면,존재,경상남도,산청군,삼장면
4886036000,경상남도 산청군 시천면,존재,경상남도,산청군,시천면
4886037000,경상남도 산청군 단성면,존재,경상남도,산청군,단성면
4886038000,경상남도 산청군 신안면,존재,경상남도,산청군,신안면
4886039000,경상남도 산청군 생비량면,존재,경상남도,산청군,생비량면
4886040000,경상남도 산청군 신등면,존재,경상남도,산청군,신등면
4887025000,경상남도 함양군 함양읍,존재,경상남도,함양군,함양읍
4887031000,경상남도 함양군 마천면,존재,경상남도,함양군,마천면
4887032000,경상남도 함양군 휴천면,존재,경상남도,함양군,휴천면
4887033000,경상남도 함양군 유림면,존재,경상남도,함양군,유림면
4887034000,경상남도 함양군 수동면,존재,경상남도,함양군,수동면
4887035000,경상남도 함양군 지곡면,존재,경상남도,함양군,지곡면
4887036000,경상남도 함양군 안의면,존재,경상남도,함양군,안의면
4887037000,경상남도 함양군 서하면,존재,경상남도,함양군,서하면
4887038000,경상남도 함양군 서상면,존재,경상남도,함양군,서상면
4887039000,경상남도 함양군 백전면,존재,경상남도,함양군,백전면
4887040000,경상남도 함양군 병곡면,존재,경상남도,함양군,병곡면
4888025000,경상남도 거창군 거창읍,존재,경상남도,거창군,거창읍
4888031000,경상남도 거창군 주상면,존재,경상남도,거창군,주상면
4888032000,경상남도 거창군 웅양면,존재,경상남도,거창군,웅양면
4888033000,경상남도 거창군 고제면,존재,경상남도,거창군,고제면
4888034000,경상남도 거창군 북상면,존재,경상남도,거창군,북상면
4888035000,경상남도 거창군 위천면,존재,경상남도,거창군,위천면
4888036000,경상남도 거창군 마리면,존재,경상남도,거창군,마리면
4888037000,경상남도 거창군 남상면,존재,경상남도,거창군,남상면
4888038000,경상남도 거창군 남하면,존재,경상남도,거창군,남하면
4888039000,경상남도 거창군 신원면,존재,경상남도,거창군,신원면
4888040000,경상남도 거창군 가조면,존재,경상남도,거창군,가조면
4888041000,경상남도 거창군 가북면,존재,경상남도,거창군,가북면
4889025000,경상남도 합천군 합천읍,존재,경상남도,합천군,합천읍
4889031000,경상남도 합천군 봉산면,존재,경상남도,합천군,봉산면
4889032000,경상남도 합천군 묘산면,존재,경상남도,합천군,묘산면
4889033000,경상남도 합천군 가야면,존재,경상남도,합천군,가야면
4889034000,경상남도 합천군 야로면,존재,경상남도,합천군,야로면
4889035000,경상남도 합천군 율곡면,존재,경상남도,합천군,율곡면
4889036000,경상남도 합천군 초계면,존재,경상남도,합천군,초계면
4889037000,경상남도 합천군 쌍책면,존재,경상남도,합천군,쌍책면
4889038000,경상남도 합천군 덕곡면,존재,경상남도,합천군,덕곡면
4889039000,경상남도 합천군 청덕면,존재,경상남도,합천군,청덕면
4889040000,경상남도 합천군 적중면,존재,경상남도,합천군,적중면
4889041000,경상남도 합천군 대양면,존재,경상남도,합천군,대양면
4889042000,경상남도 합천군 쌍백면,존재,경상남도,합천군,쌍백면
4889043000,경상남도 합천군 삼가면,존재,경상남도,합천군,삼가면
4889044000,경상남도 합천군 가회면,존재,경상남도,합천군,가회면
4889045000,경상남도 합천군 대병면,존재,경상남도,합천군,대병면
4889046000,경상남도 합천군 용주면,존재,경상남도,합천군,용주면
5011010100,제주특별자치도 제주시 일도일동,존재,제주특별자치도,제주시,일도일동
5011010200,제주특별자치도 제주시 일도이동,존재,제주특별자치도,제주시,일도이동
5011010300,제주특별자치도 제주시 이도일동,존재,제주특별자치도,제주시,이도일동
5011010400,제주특별자치도 제주시 이도이동,존재,제주특별자치도,제주시,이도이동
5011010500,제주특별자치도 제주시 삼도일동,존재,제주특별자치도,제주시,삼도일동
5011010600,제주특별자치도 제주시 삼도이동,존재,제주특별자치도,제주시,삼도이동
5011010700,제주특별자치도 제주시 건입동,존재,제주특별자치도,제주시,건입동
5011010800,제주특별자치도 제주시 용담일동,존재,제주특별자치도,제주시,용담일동
5011010900,제주특별자치도 제주시 용담이동,존재,제주특별자치도,제주시,용담이동
5011011000,제주특별자치도 제주시 용담삼동,존재,제주특별자치도,제주시,용담삼동
5011011100,제주특별자치도 제주시 화북일동,존재,제주특별자치도,제주시,화북일동
5011011200,제주특별자치도 제주시 화북이동,존재,제주특별자치도,제주시,화북이동
5011011300,제주특별자치도 제주시 삼양일동,존재,제주특별자치도,제주시,삼양일동
5011011400,제주특별자치도 제주시 삼양이동,존재,제주특별자치도,제주시,삼양이동
5011011500,제주특별자치도 제주시 삼양삼동,존재,제주특별자치도,제주시,삼양삼동
5011011600,제주특별자치도 제주시 봉개동,존재,제주특별자치도,제주시,봉개동
5011011700,제주특별자치도 제주시 아라일동,존재,제주특별자치도,제주시,아라일동
5011011800,제주특별자치도 제주시 아라이동,존재,제주특별자치도,제주시,아라이동
5011011900,제주특별자치도 제주시 오라일동,존재,제주특별자치도,제주시,오라일동
5011012000,제주특별자치도 제주시 오라이동,존재,제주특별자치도,제주시,오라이동
5011012100,제주특별자치도 제주시 오라삼동,존재,제주특별자치도,제주시,오라삼동
5011012200,제주특별자치도 제주시 노형동,존재,제주특별자치도,제주시,노형동
5011012300,제주특별자치도 제주시 외도일동,존재,제주특별자치도,제주시,외도일동
5011012400,제주특별자치도 제주시 외도이동,존재,제주특별자치도,제주시,외도이동
5011012500,제주특별자치도 제주시 이호일동,존재,제주특별자치도,제주시,이호일동
5011012600,제주특별자치도 제주시 이호이동,존재,제주특별자치도,제주시,이호이동
5011012700,제주특별자치도 제주시 도두일동,존재,제주특별자치도,제주시,도두일동
5011012800,제주특별자치도 제주시 도두이동,존재,제주특별자치도,제주시,도두이동
5011012900,제주특별자치도 제주시 도남동,존재,제주특별자치도,제주시,도남동
5011013000,제주특별자치도 제주시 도련일동,존재,제주특별자치도,제주시,도련일동
5011013100,제주특별자치도 제주시 도련이동,존재,제주특별자치도,제주시,도련이동
5011013200,제주특별자치도 제주시 용강동,존재,제주특별자치도,제주시,용강동
5011013300,제주특별자치도 제주시 회천동,존재,제주특별자치도,제주시,회천동
5011013400,제주특별자치도 제주시 오등동,존재,제주특별자치도,제주시,오등동
5011013500,제주특별자치도 제주시 월평동,존재,제주특별자치도,제주시,월평동
5011013600,제주특별자치도 제주시 영평동,존재,제주특별자치도,제주시,영평동
5011013700,제주특별자치도 제주시 연동,존재,제주특별자치도,제주시,연동
5011013800,제주특별자치도 제주시 도평동,존재,제주특별자치도,제주시,도평동
5011013900,제주특별자치도 제주시 해안동,존재,제주특별자치도,제주시,해안동
5011014000,제주특별자치도 제주시 내도동,존재,제주특별자치도,제주시,내도동
5011025000,제주특별자치도 제주시 한림읍,존재,제주특별자치도,제주시,한림읍
5011025300,제주특별자치도 제주시 애월읍,존재,제주특별자치도,제주시,애월읍
5011025600,제주특별자치도 제주시 구좌읍,존재,제주특별자치도,제주시,구좌읍
5011025900,제주특별자치도 제주시 조천읍,존재,제주특별자치도,제주시,조천읍
5011031000,제주특별자치도 제주시 한경면,존재,제주특별자치도,제주시,한경면
5011032000,제주특별자치도 제주시 추자면,존재,제주특별자치도,제주시,추자면
5011033000,제주특별자치도 제주시 우도면,존재,제주특별자치도,제주시,우도면
5013010100,제주특별자치도 서귀포시 서귀동,존재,제주특별자치도,서귀포시,서귀동
5013010200,제주특별자치도 서귀포시 법환동,존재,제주특별자치도,서귀포시,법환동
5013010300,제주특별자치도 서귀포시 서호동,존재,제주특별자치도,서귀포시,서호동
5013010400,제주특별자치도 서귀포시 호근동,존재,제주특별자치도,서귀포시,호근동
5013010500,제주특별자치도 서귀포시 동홍동,존재,제주특별자치도,서귀포시,동홍동
5013010600,제주특별자치도 서귀포시 서홍동,존재,제주특별자치도,서귀포시,서홍동
5013010700,제주특별자치도 서귀포시 상효동,존재,제주특별자치도,서귀포시,상효동
5013010800,제주특별자치도 서귀포시 하효동,존재,제주특별자치도,서귀포시,하효동
5013010900,제주특별자치도 서귀포시 신효동,존재,제주특별자치도,서귀포시,신효동
5013011000,제주특별자치도 서귀포시 보목동,존재,제주특별자치도,서귀포시,보목동
5013011100,제주특별자치도 서귀포시 토평동,존재,제주특별자치도,서귀포시,토평동
5013011200,제주특별자치도 서귀포시 중문동,존재,제주특별자치도,서귀포시,중문동
5013011300,제주특별자치도 서귀포시 회수동,존재,제주특별자치도,서귀포시,회수동
5013011400,제주특별자치도 서귀포시 대포동,존재,제주특별자치도,서귀포시,대포동
5013011500,제주특별자치도 서귀포시 월평동,존재,제주특별자치도,서귀포시,월평동
5013011600,제주특별자치도 서귀포시 강정동,존재,제주특별자치도,서귀포시,강정동
5013011700,제주특별자치도 서귀포시 도순동,존재,제주특별자치도,서귀포시,도순동
5013011800,제주특별자치도 서귀포시 하원동,존재,제주특별자치도,서귀포시,하원동
5013011900,제주특별자치도 서귀포시 색달동,존재,제주특별자치도,서귀포시,색달동
5013012000,제주특별자치도 서귀포시 상예동,존재,제주특별자치도,서귀포시,상예동
5013012100,제주특별자치도 서귀포시 하예동,존재,제주특별자치도,서귀포시,하예동
5013012200,제주특별자치도 서귀포시 영남동,존재,제주특별자치도,서귀포시,영남동
5013025000,제주특별자치도 서귀포시 대정읍,존재,제주특별자치도,서귀포시,대정읍
5013025300,제주특별자치도 서귀포시 남원읍,존재,제주특별자치도,서귀포시,남원읍
5013025900,제주특별자치도 서귀포시 성산읍,존재,제주특별자치도,서귀포시,성산읍
5013031000,제주특별자치도 서귀포시 안덕면,존재,제주특별자치도,서귀포시,안덕면
5013032000,제주특별자치도 서귀포시 표선면,존재,제주특별자치도,서귀포시,표선면
5111010100,강원특별자치도 춘천시 봉의동,존재,강원특별자치도,춘천시,봉의동
5111010200,강원특별자치도 춘천시 요선동,존재,강원특별자치도,춘천시,요선동
5111010300,강원특별자치도 춘천시 낙원동,존재,강원특별자치도,춘천시,낙원동
5111010400,강원특별자치도 춘천시 중앙로1가,존재,강원특별자치도,춘천시,중앙로1가
5111010500,강원특별자치도 춘천시 중앙로2가,존재,강원특별자치도,춘천시,중앙로2가
5111010600,강원특별자치도 춘천시 중앙로3가,존재,강원특별자치도,춘천시,중앙로3가
5111010700,강원특별자치도 춘천시 옥천동,존재,강원특별자치도,춘천시,옥천동
5111010800,강원특별자치도 춘천시 조양동,존재,강원특별자치도,춘천시,조양동
5111010900,강원특별자치도 춘천시 죽림동,존재,강원특별자치도,춘천시,죽림동
5111011000,강원특별자치도 춘천시 운교동,존재,강원특별자치도,춘천시,운교동
5111011100,강원특별자치도 춘천시 약사동,존재,강원특별자치도,춘천시,약사동
5111011200,강원특별자치도 춘천시 효자동,존재,강원특별자치도,춘천시,효자동
5111011300,강원특별자치도 춘천시 소양로1가,존재,강원특별자치도,춘천시,소양로1가
5111011400,강원특별자치도 춘천시 소양로2가,존재,강원특별자치도,춘천시,소양로2가
5111011500,강원특별자치도 춘천시 소양로3가,존재,강원특별자치도,춘천시,소양로3가
5111011600,강원특별자치도 춘천시 소양로4가,존재,강원특별자치도,춘천시,소양로4가
5111011700,강원특별자치도 춘천시 근화동,존재,강원특별자치도,춘천시,근화동
5111011800,강원특별자치도 춘천시 우두동,존재,강원특별자치도,춘천시,우두동
5111011900,강원특별자치도 춘천시 사농동,존재,강원특별자치도,춘천시,사농동
5111012000,강원특별자치도 춘천시 후평동,존재,강원특별자치도,춘천시,후평동
5111012100,강원특별자치도 춘천시 온의동,존재,강원특별자치도,춘천시,온의동
5111012200,강원특별자치도 춘천시 교동,존재,강원특별자치도,춘천시,교동
5111012300,강원특별자치도 춘천시 퇴계동,존재,강원특별자치도,춘천시,퇴계동
5111012400,강원특별자치도 춘천시 석사동,존재,강원특별자치도,춘천시,석사동
5111012500,강원특별자치도 춘천시 삼천동,존재,강원특별자치도,춘천시,삼천동
5111012600,강원특별자치도 춘천시 칠전동,존재,강원특별자치도,춘천시,칠전동
5111012700,강원특별자치도 춘천시 송암동,존재,강원특별자치도,춘천시,송암동
5111012800,강원특별자치도 춘천시 신동,존재,강원특별자치도,춘천시,신동
5111012900,강원특별자치도 춘천시 중도동,존재,강원특별자치도,춘천시,중도동
5111025000,강원특별자치도 춘천시 신북읍,존재,강원특별자치도,춘천시,신북읍
5111031000,강원특별자치도 춘천시 동면,존재,강원특별자치도,춘천시,동면
5111032000,강원특별자치도 춘천시 동산면,존재,강원특별자치도,춘천시,동산면
5111033000,강원특별자치도 춘천시 신동면,존재,강원특별자치도,춘천시,신동면
5111034000,강원특별자치도 춘천시 남면,존재,강원특별자치도,춘천시,남면
5111035000,강원특별자치도 춘천시 서면,존재,강원특별자치도,춘천시,서면
5111036000,강원특별자치도 춘천시 사북면,존재,강원특별자치도,춘천시,사북면
5111038000,강원특별자치도 춘천시 북산면,존재,강원특별자치도,춘천시,북산면
5111039000,강원특별자치도 춘천시 동내면,존재,강원특별자치도,춘천시,동내면
5111040000,강원특별자치도 춘천시 남산면,존재,강원특별자치도,춘천시,남산면
5113010100,강원특별자치도 원주시 중앙동,존재,강원특별자치도,원주시,중앙동
5113010200,강원특별자치도 원주시 평원동,존재,강원특별자치도,원주시,평원동
5113010300,강원특별자치도 원주시 원동,존재,강원특별자치도,원주시,원동
5113010400,강원특별자치도 원주시 인동,존재,강원특별자치도,원주시,인동
5113010500,강원특별자치도 원주시 개운동,존재,강원특별자치도,원주시,개운동
5113010600,강원특별자치도 원주시 명륜동,존재,강원특별자치도,원주시,명륜동
5113010700,강원특별자치도 원주시 단구동,존재,강원특별자치도,원주시,단구동
5113010800,강원특별자치도 원주시 일산동,존재,강원특별자치도,원주시,일산동
5113010900,강원특별자치도 원주시 학성동,존재,강원특별자치도,원주시,학성동
5113011000,강원특별자치도 원주시 단계동,존재,강원특별자치도,원주시,단계동
5113011100,강원특별자치도 원주시 우산동,존재,강원특별자치도,원주시,우산동
5113011200,강원특별자치도 원주시 태장동,존재,강원특별자치도,원주시,태장동
5113011300,강원특별자치도 원주시 봉산동,존재,강원특별자치도,원주시,봉산동
5113011400,강원특별자치도 원주시 행구동,존재,강원특별자치도,원주시,행구동
5113011500,강원특별자치도 원주시 무실동,존재,강원특별자치도,원주시,무실동
5113011600,강원특별자치도 원주시 관설동,존재,강원특별자치도,원주시,관설동
5113011700,강원특별자치도 원주시 반곡동,존재,강원특별자치도,원주시,반곡동
5113011800,강원특별자치도 원주시 가현동,존재,강원특별자치도,원주시,가현동
5113025000,강원특별자치도 원주시 문막읍,존재,강원특별자치도,원주시,문막읍
5113031000,강원특별자치도 원주시 소초면,존재,강원특별자치도,원주시,소초면
5113032000,강원특별자치도 원주시 호저면,존재,강원특별자치도,원주시,호저면
5113033000,강원특별자치도 원주시 지정면,존재,강원특별자치도,원주시,지정면
5113035000,강원특별자치도 원주시 부론면,존재,강원특별자치도,원주시,부론면
5113036000,강원특별자치도 원주시 귀래면,존재,강원특별자치도,원주시,귀래면
5113037000,강원특별자치도 원주시 흥업면,존재,강원특별자치도,원주시,흥업면
5113038000,강원특별자치도 원주시 판부면,존재,강원특별자치도,원주시,판부면
5113039000,강원특별자치도 원주시 신림면,존재,강원특별자치도,원주시,신림면
5115010100,강원특별자치도 강릉시 홍제동,존재,강원특별자치도,강릉시,홍제동
5115010200,강원특별자치도 강릉시 남문동,존재,강원특별자치도,강릉시,남문동
5115010300,강원특별자치도 강릉시 명주동,존재,강원특별자치도,강릉시,명주동
5115010400,강원특별자치도 강릉시 성내동,존재,강원특별자치도,강릉시,성내동
5115010500,강원특별자치도 강릉시 임당동,존재,강원특별자치도,강릉시,임당동
5115010600,강원특별자치도 강릉시 금학동,존재,강원특별자치도,강릉시,금학동
5115010700,강원특별자치도 강릉시 용강동,존재,강원특별자치도,강릉시,용강동
5115010800,강원특별자치도 강릉시 성남동,존재,강원특별자치도,강릉시,성남동
5115010900,강원특별자치도 강릉시 옥천동,존재,강원특별자치도,강릉시,옥천동
5115011000,강원특별자치도 강릉시 교동,존재,강원특별자치도,강릉시,교동
5115011100,강원특별자치도 강릉시 포남동,존재,강원특별자치도,강릉시,포남동
5115011200,강원특별자치도 강릉시 초당동,존재,강원특별자치도,강릉시,초당동
5115011300,강원특별자치도 강릉시 강문동,존재,강원특별자치도,강릉시,강문동
5115011400,강원특별자치도 강릉시 송정동,존재,강원특별자치도,강릉시,송정동
5115011500,강원특별자치도 강릉시 견소동,존재,강원특별자치도,강릉시,견소동
5115011600,강원특별자치도 강릉시 내곡동,존재,강원특별자치도,강릉시,내곡동
5115011700,강원특별자치도 강릉시 회산동,존재,강원특별자치도,강릉시,회산동
5115011800,강원특별자치도 강릉시 장현동,존재,강원특별자치도,강릉시,장현동
5115011900,강원특별자치도 강릉시 박월동,존재,강원특별자치도,강릉시,박월동
5115012000,강원특별자치도 강릉시 담산동,존재,강원특별자치도,강릉시,담산동
5115012100,강원특별자치도 강릉시 노암동,존재,강원특별자치도,강릉시,노암동
5115012200,강원특별자치도 강릉시 유산동,존재,강원특별자치도,강릉시,유산동
5115012300,강원특별자치도 강릉시 월호평동,존재,강원특별자치도,강릉시,월호평동
5115012400,강원특별자치도 강릉시 신석동,존재,강원특별자치도,강릉시,신석동
5115012500,강원특별자치도 강릉시 입암동,존재,강원특별자치도,강릉시,입암동
5115012600,강원특별자치도 강릉시 청량동,존재,강원특별자치도,강릉시,청량동
5115012700,강원특별자치도 강릉시 두산동,존재,강원특별자치도,강릉시,두산동
5115012800,강원특별자치도 강릉시 학동,존재,강원특별자치도,강릉시,학동
